Ann Devon,Flotemysost,11/26/1996 12:00:00 AM,17.2000,5,0
Antonio Moreno,Queso Cabrales,11/27/1996 12:00:00 AM,16.8000,24,0
Eduardo Saavedra,Louisiana Fiery Hot Pepper Sauce,11/28/1996 12:00:00 AM,16.8000,5,0
Eduardo Saavedra,Original Frankfurter grüne Soße,11/28/1996 12:00:00 AM,10.4000,5,0
Palle Ibsen,Sasquatch Ale,11/28/1996 12:00:00 AM,11.2000,36,0
Palle Ibsen,Tourtière,11/28/1996 12:00:00 AM,5.9000,18,0
Palle Ibsen,Louisiana Fiery Hot Pepper Sauce,11/28/1996 12:00:00 AM,16.8000,15,0
Palle Ibsen,Original Frankfurter grüne Soße,11/28/1996 12:00:00 AM,10.4000,7,0
Roland Mendel,Sir Rodney's Scones,11/29/1996 12:00:00 AM,8.0000,5,0.1
Roland Mendel,Rössle Sauerkraut,11/29/1996 12:00:00 AM,36.4000,13,0.1
Roland Mendel,Ravioli Angelo,11/29/1996 12:00:00 AM,15.6000,25,0
Roland Mendel,Wimmers gute Semmelknödel,11/29/1996 12:00:00 AM,26.6000,35,0.1
Art Braunschweiger,Thüringer Rostbratwurst,12/2/1996 12:00:00 AM,99.0000,20,0
Art Braunschweiger,Gnocchi di nonna Alice,12/2/1996 12:00:00 AM,30.4000,18,0.25
Yang Wang,Chai,12/3/1996 12:00:00 AM,14.4000,15,0.15
Yang Wang,Wimmers gute Semmelknödel,12/3/1996 12:00:00 AM,26.6000,30,0
Yang Wang,Longlife Tofu,12/3/1996 12:00:00 AM,8.0000,20,0.15
Annette Roulet,Inlagd Sill,12/3/1996 12:00:00 AM,15.2000,6,0.2
Lúcia Carvalho,Sir Rodney's Marmalade,12/4/1996 12:00:00 AM,64.8000,12,0.25
Lúcia Carvalho,Côte de Blaye,12/4/1996 12:00:00 AM,210.8000,40,0.25
Lúcia Carvalho,Camembert Pierrot,12/4/1996 12:00:00 AM,27.2000,70,0.25
Lúcia Carvalho,Mozzarella di Giovanni,12/4/1996 12:00:00 AM,27.8000,42,0.25
Patricia McKenna,Escargots de Bourgogne,12/5/1996 12:00:00 AM,10.6000,80,0.2
Patricia McKenna,Flotemysost,12/5/1996 12:00:00 AM,17.2000,50,0.2
Zbyszek Piestrzeniewicz,Gorgonzola Telino,12/5/1996 12:00:00 AM,10.0000,30,0
Zbyszek Piestrzeniewicz,Escargots de Bourgogne,12/5/1996 12:00:00 AM,10.6000,15,0
Yoshi Latimer,Tofu,12/6/1996 12:00:00 AM,18.6000,15,0
Yoshi Latimer,Tourtière,12/6/1996 12:00:00 AM,5.9000,10,0
Jean Fresnière,Gorgonzola Telino,12/9/1996 12:00:00 AM,10.0000,42,0.05
Hari Kumar,Rössle Sauerkraut,12/9/1996 12:00:00 AM,36.4000,20,0.15
Hari Kumar,Chartreuse verte,12/9/1996 12:00:00 AM,14.4000,20,0.15
Maria Larsson,Flotemysost,12/10/1996 12:00:00 AM,17.2000,6,0
Bernardo Batista,Jack's New England Clam Chowder,12/11/1996 12:00:00 AM,7.7000,8,0.1
Bernardo Batista,Vegie-spread,12/11/1996 12:00:00 AM,35.1000,16,0.1
Bernardo Batista,Louisiana Fiery Hot Pepper Sauce,12/11/1996 12:00:00 AM,16.8000,20,0.1
Patricia McKenna,Nord-Ost Matjeshering,12/12/1996 12:00:00 AM,20.7000,18,0.1
Patricia McKenna,Perth Pasties,12/12/1996 12:00:00 AM,26.2000,20,0.1
Patricia McKenna,Camembert Pierrot,12/12/1996 12:00:00 AM,27.2000,6,0.1
Patricia McKenna,Outback Lager,12/12/1996 12:00:00 AM,12.0000,30,0
Carlos González,Longlife Tofu,12/12/1996 12:00:00 AM,8.0000,14,0
Roland Mendel,Chef Anton's Gumbo Mix,12/13/1996 12:00:00 AM,17.0000,32,0
Roland Mendel,Carnarvon Tigers,12/13/1996 12:00:00 AM,50.0000,9,0
Roland Mendel,Thüringer Rostbratwurst,12/13/1996 12:00:00 AM,99.0000,14,0
Roland Mendel,Geitost,12/13/1996 12:00:00 AM,2.0000,60,0
Roland Mendel,Longlife Tofu,12/13/1996 12:00:00 AM,8.0000,50,0
Thomas Hardy,Konbu,12/16/1996 12:00:00 AM,4.8000,20,0
Thomas Hardy,Valkoinen suklaa,12/16/1996 12:00:00 AM,13.0000,15,0
Thomas Hardy,Gnocchi di nonna Alice,12/16/1996 12:00:00 AM,30.4000,20,0
Christina Berglund,Sir Rodney's Marmalade,12/16/1996 12:00:00 AM,64.8000,28,0
Christina Berglund,Camembert Pierrot,12/16/1996 12:00:00 AM,27.2000,15,0
Art Braunschweiger,Uncle Bob's Organic Dried Pears,12/17/1996 12:00:00 AM,24.0000,10,0.2
Art Braunschweiger,Camembert Pierrot,12/17/1996 12:00:00 AM,27.2000,20,0.2
Art Braunschweiger,Scottish Longbreads,12/17/1996 12:00:00 AM,10.0000,8,0.2
Aria Cruz,Guaraná Fantástica,12/18/1996 12:00:00 AM,3.6000,15,0
Aria Cruz,Sasquatch Ale,12/18/1996 12:00:00 AM,11.2000,10,0
Jonas Bergulfsen,Guaraná Fantástica,12/18/1996 12:00:00 AM,3.6000,15,0
Jonas Bergulfsen,Rössle Sauerkraut,12/18/1996 12:00:00 AM,36.4000,6,0
Jonas Bergulfsen,Raclette Courdavault,12/18/1996 12:00:00 AM,44.0000,12,0
Jonas Bergulfsen,Flotemysost,12/18/1996 12:00:00 AM,17.2000,15,0
Hari Kumar,Rogede sild,12/19/1996 12:00:00 AM,7.6000,15,0.2
Hari Kumar,Filo Mix,12/19/1996 12:00:00 AM,5.6000,20,0.2
Hari Kumar,Perth Pasties,12/19/1996 12:00:00 AM,26.2000,40,0
Elizabeth Lincoln,Ikura,12/20/1996 12:00:00 AM,24.8000,16,0
Elizabeth Lincoln,Pâté chinois,12/20/1996 12:00:00 AM,19.2000,15,0
Elizabeth Lincoln,Tarte au sucre,12/20/1996 12:00:00 AM,39.4000,20,0
Elizabeth Lincoln,Outback Lager,12/20/1996 12:00:00 AM,12.0000,30,0
Roland Mendel,Gorgonzola Telino,12/23/1996 12:00:00 AM,10.0000,60,0.1
Roland Mendel,Steeleye Stout,12/23/1996 12:00:00 AM,14.4000,40,0.1
Roland Mendel,Spegesild,12/23/1996 12:00:00 AM,9.6000,45,0
Roland Mendel,Mozzarella di Giovanni,12/23/1996 12:00:00 AM,27.8000,24,0.1
Sven Ottlieb,Konbu,12/23/1996 12:00:00 AM,4.8000,18,0
Georg Pipps,Gudbrandsdalsost,12/24/1996 12:00:00 AM,28.8000,50,0
Jose Pavarotti,Chang,12/25/1996 12:00:00 AM,15.2000,25,0.25
Jose Pavarotti,Tofu,12/25/1996 12:00:00 AM,18.6000,42,0.25
Jose Pavarotti,NuNuCa Nuß-Nougat-Creme,12/25/1996 12:00:00 AM,11.2000,7,0.25
Jose Pavarotti,Gumbär Gummibärchen,12/25/1996 12:00:00 AM,24.9000,70,0.25
Jose Pavarotti,Gorgonzola Telino,12/25/1996 12:00:00 AM,10.0000,32,0
Yoshi Latimer,Konbu,12/25/1996 12:00:00 AM,4.8000,10,0
Yoshi Latimer,Tarte au sucre,12/25/1996 12:00:00 AM,39.4000,10,0
Carlos Hernández,Spegesild,12/26/1996 12:00:00 AM,9.6000,28,0.1
Carlos Hernández,Perth Pasties,12/26/1996 12:00:00 AM,26.2000,70,0.1
Carlos Hernández,Gudbrandsdalsost,12/26/1996 12:00:00 AM,28.8000,8,0
Peter Franken,Tunnbröd,12/27/1996 12:00:00 AM,7.2000,40,0
Peter Franken,Flotemysost,12/27/1996 12:00:00 AM,17.2000,60,0
Peter Franken,Mozzarella di Giovanni,12/27/1996 12:00:00 AM,27.8000,21,0
Isabel de Castro,Sir Rodney's Scones,12/27/1996 12:00:00 AM,8.0000,10,0.15
Isabel de Castro,Manjimup Dried Apples,12/27/1996 12:00:00 AM,42.4000,18,0.15
Jose Pavarotti,Steeleye Stout,12/30/1996 12:00:00 AM,14.4000,30,0
Jose Pavarotti,Pâté chinois,12/30/1996 12:00:00 AM,19.2000,120,0.1
Palle Ibsen,Scottish Longbreads,12/31/1996 12:00:00 AM,10.0000,60,0
Palle Ibsen,Flotemysost,12/31/1996 12:00:00 AM,17.2000,30,0
Palle Ibsen,Lakkalikööri,12/31/1996 12:00:00 AM,14.4000,35,0
Palle Ibsen,Original Frankfurter grüne Soße,12/31/1996 12:00:00 AM,10.4000,14,0
Ann Devon,Thüringer Rostbratwurst,1/1/1997 12:00:00 AM,99.0000,21,0
Ann Devon,Steeleye Stout,1/1/1997 12:00:00 AM,14.4000,35,0
Ann Devon,Maxilaku,1/1/1997 12:00:00 AM,16.0000,30,0
Paula Wilson,Nord-Ost Matjeshering,1/1/1997 12:00:00 AM,20.7000,18,0
Paula Wilson,Gnocchi di nonna Alice,1/1/1997 12:00:00 AM,30.4000,70,0
Paula Wilson,Louisiana Fiery Hot Pepper Sauce,1/1/1997 12:00:00 AM,16.8000,20,0
Paula Wilson,Flotemysost,1/1/1997 12:00:00 AM,17.2000,60,0
Roland Mendel,Tunnbröd,1/2/1997 12:00:00 AM,7.2000,60,0
Roland Mendel,Vegie-spread,1/2/1997 12:00:00 AM,35.1000,65,0
Roland Mendel,Pavlova,1/3/1997 12:00:00 AM,13.9000,21,0.15
Roland Mendel,Chocolade,1/3/1997 12:00:00 AM,10.2000,70,0.15
Giovanni Rovelli,Gumbär Gummibärchen,1/3/1997 12:00:00 AM,24.9000,30,0.05
Giovanni Rovelli,Singaporean Hokkien Fried Mee,1/3/1997 12:00:00 AM,11.2000,40,0.05
Giovanni Rovelli,Maxilaku,1/3/1997 12:00:00 AM,16.0000,30,0.05
Felipe Izquierdo,Aniseed Syrup,1/6/1997 12:00:00 AM,8.0000,50,0
Lúcia Carvalho,Chai,1/7/1997 12:00:00 AM,14.4000,10,0
Lúcia Carvalho,Sir Rodney's Scones,1/7/1997 12:00:00 AM,8.0000,30,0.1
Lúcia Carvalho,Rössle Sauerkraut,1/7/1997 12:00:00 AM,36.4000,42,0.1
Lúcia Carvalho,Inlagd Sill,1/7/1997 12:00:00 AM,15.2000,5,0.1
Lúcia Carvalho,Boston Crab Meat,1/7/1997 12:00:00 AM,14.7000,2,0.1
Henriette Pfalzheim,Queso Cabrales,1/7/1997 12:00:00 AM,16.8000,30,0
Henriette Pfalzheim,Gudbrandsdalsost,1/7/1997 12:00:00 AM,28.8000,15,0
Henriette Pfalzheim,Flotemysost,1/7/1997 12:00:00 AM,17.2000,15,0
Martine Rancé,Gravad lax,1/8/1997 12:00:00 AM,20.8000,10,0
Martine Rancé,Tourtière,1/8/1997 12:00:00 AM,5.9000,6,0
Martine Rancé,Tarte au sucre,1/8/1997 12:00:00 AM,39.4000,35,0
Yvonne Moncada,Tofu,1/9/1997 12:00:00 AM,18.6000,12,0
Yvonne Moncada,Sir Rodney's Scones,1/9/1997 12:00:00 AM,8.0000,12,0
Elizabeth Lincoln,Geitost,1/10/1997 12:00:00 AM,2.0000,49,0
Elizabeth Lincoln,Raclette Courdavault,1/10/1997 12:00:00 AM,44.0000,16,0
Elizabeth Lincoln,Jack's New England Clam Chowder,1/10/1997 12:00:00 AM,7.7000,25,0.2
Elizabeth Lincoln,Gula Malacca,1/10/1997 12:00:00 AM,15.5000,40,0.2
Elizabeth Lincoln,Raclette Courdavault,1/10/1997 12:00:00 AM,44.0000,9,0.2
Pirkko Koskitalo,Tofu,1/13/1997 12:00:00 AM,18.6000,20,0.1
Annette Roulet,Chai,1/14/1997 12:00:00 AM,14.4000,24,0
Annette Roulet,Tarte au sucre,1/14/1997 12:00:00 AM,39.4000,40,0
Annette Roulet,Lakkalikööri,1/14/1997 12:00:00 AM,14.4000,14,0
Aria Cruz,Teatime Chocolate Biscuits,1/14/1997 12:00:00 AM,7.3000,18,0.05
Aria Cruz,Geitost,1/14/1997 12:00:00 AM,2.0000,50,0
Yoshi Latimer,Alice Mutton,1/15/1997 12:00:00 AM,31.2000,2,0
Yoshi Latimer,Geitost,1/15/1997 12:00:00 AM,2.0000,20,0
Pirkko Koskitalo,Teatime Chocolate Biscuits,1/16/1997 12:00:00 AM,7.3000,20,0
Pirkko Koskitalo,Perth Pasties,1/16/1997 12:00:00 AM,26.2000,10,0
Pirkko Koskitalo,Ravioli Angelo,1/16/1997 12:00:00 AM,15.6000,20,0
Jytte Petersen,Côte de Blaye,1/16/1997 12:00:00 AM,210.8000,50,0
Jytte Petersen,Spegesild,1/16/1997 12:00:00 AM,9.6000,2,0.25
Jytte Petersen,Scottish Longbreads,1/16/1997 12:00:00 AM,10.0000,36,0.25
Jytte Petersen,Original Frankfurter grüne Soße,1/16/1997 12:00:00 AM,10.4000,35,0
Horst Kloss,Chang,1/17/1997 12:00:00 AM,15.2000,60,0
Horst Kloss,Zaanse koeken,1/17/1997 12:00:00 AM,7.6000,55,0
Horst Kloss,Sirop d'érable,1/17/1997 12:00:00 AM,22.8000,16,0
Horst Kloss,Longlife Tofu,1/17/1997 12:00:00 AM,8.0000,15,0
Michael Holz,Camembert Pierrot,1/20/1997 12:00:00 AM,27.2000,60,0.05
Michael Holz,Gudbrandsdalsost,1/20/1997 12:00:00 AM,28.8000,20,0.05
Paula Parente,Mishi Kobe Niku,1/21/1997 12:00:00 AM,77.6000,20,0.1
Paula Parente,Konbu,1/21/1997 12:00:00 AM,4.8000,2,0.1
Paula Parente,Outback Lager,1/21/1997 12:00:00 AM,12.0000,8,0.1
Paula Parente,Röd Kaviar,1/21/1997 12:00:00 AM,12.0000,20,0.1
Bernardo Batista,Teatime Chocolate Biscuits,1/21/1997 12:00:00 AM,7.3000,4,0.15
Bernardo Batista,Gumbär Gummibärchen,1/21/1997 12:00:00 AM,24.9000,30,0
Bernardo Batista,Perth Pasties,1/21/1997 12:00:00 AM,26.2000,15,0.15
Bernardo Batista,Original Frankfurter grüne Soße,1/21/1997 12:00:00 AM,10.4000,10,0.15
Paolo Accorti,Gumbär Gummibärchen,1/22/1997 12:00:00 AM,24.9000,2,0
André Fonseca,Gorgonzola Telino,1/23/1997 12:00:00 AM,10.0000,14,0
André Fonseca,Raclette Courdavault,1/23/1997 12:00:00 AM,44.0000,20,0
Jean Fresnière,Steeleye Stout,1/23/1997 12:00:00 AM,14.4000,60,0.2
Jean Fresnière,Côte de Blaye,1/23/1997 12:00:00 AM,210.8000,49,0.2
Jean Fresnière,Scottish Longbreads,1/23/1997 12:00:00 AM,10.0000,30,0.2
Annette Roulet,Pâté chinois,1/24/1997 12:00:00 AM,19.2000,10,0.25
Annette Roulet,Lakkalikööri,1/24/1997 12:00:00 AM,14.4000,20,0.25
Eduardo Saavedra,Gnocchi di nonna Alice,1/27/1997 12:00:00 AM,30.4000,5,0
Eduardo Saavedra,Wimmers gute Semmelknödel,1/27/1997 12:00:00 AM,26.6000,7,0
Georg Pipps,Tofu,1/27/1997 12:00:00 AM,18.6000,35,0
Maurizio Moroni,Spegesild,1/28/1997 12:00:00 AM,9.6000,20,0
Patricia McKenna,Valkoinen suklaa,1/29/1997 12:00:00 AM,13.0000,40,0
Patricia McKenna,Vegie-spread,1/29/1997 12:00:00 AM,35.1000,35,0.25
Roland Mendel,Alice Mutton,1/30/1997 12:00:00 AM,31.2000,45,0.2
Roland Mendel,Sir Rodney's Scones,1/30/1997 12:00:00 AM,8.0000,50,0
Roland Mendel,Gnocchi di nonna Alice,1/30/1997 12:00:00 AM,30.4000,30,0
Roland Mendel,Raclette Courdavault,1/30/1997 12:00:00 AM,44.0000,70,0.2
Elizabeth Lincoln,Alice Mutton,1/30/1997 12:00:00 AM,31.2000,50,0.25
Elizabeth Lincoln,Boston Crab Meat,1/30/1997 12:00:00 AM,14.7000,50,0.25
Elizabeth Lincoln,Zaanse koeken,1/30/1997 12:00:00 AM,7.6000,30,0.25
Art Braunschweiger,Gumbär Gummibärchen,1/31/1997 12:00:00 AM,24.9000,10,0
Art Braunschweiger,Tourtière,1/31/1997 12:00:00 AM,5.9000,40,0
Isabel de Castro,Gnocchi di nonna Alice,2/3/1997 12:00:00 AM,30.4000,28,0
Maria Larsson,Queso Cabrales,2/3/1997 12:00:00 AM,16.8000,6,0
Maria Larsson,Lakkalikööri,2/3/1997 12:00:00 AM,14.4000,18,0.15
Elizabeth Brown,Chang,2/4/1997 12:00:00 AM,15.2000,10,0
Elizabeth Brown,Gustaf's Knäckebröd,2/4/1997 12:00:00 AM,16.8000,12,0
Elizabeth Brown,Mozzarella di Giovanni,2/4/1997 12:00:00 AM,27.8000,10,0
Frédérique Citeaux,Spegesild,2/5/1997 12:00:00 AM,9.6000,5,0
Frédérique Citeaux,Gnocchi di nonna Alice,2/5/1997 12:00:00 AM,30.4000,40,0.1
Frédérique Citeaux,Wimmers gute Semmelknödel,2/5/1997 12:00:00 AM,26.6000,30,0.1
Frédérique Citeaux,Rhönbräu Klosterbier,2/5/1997 12:00:00 AM,6.2000,24,0.1
Pirkko Koskitalo,Perth Pasties,2/5/1997 12:00:00 AM,26.2000,15,0
Karin Josephs,Teatime Chocolate Biscuits,2/6/1997 12:00:00 AM,7.3000,15,0.2
Karin Josephs,Sasquatch Ale,2/6/1997 12:00:00 AM,11.2000,20,0.2
Karin Josephs,Ravioli Angelo,2/6/1997 12:00:00 AM,15.6000,15,0.2
Jean Fresnière,Queso Manchego La Pastora,2/7/1997 12:00:00 AM,30.4000,15,0
Jean Fresnière,Pavlova,2/7/1997 12:00:00 AM,13.9000,16,0
Jean Fresnière,Wimmers gute Semmelknödel,2/7/1997 12:00:00 AM,26.6000,6,0
Jean Fresnière,Longlife Tofu,2/7/1997 12:00:00 AM,8.0000,30,0
Jose Pavarotti,Chang,2/10/1997 12:00:00 AM,15.2000,45,0.15
Jose Pavarotti,Pavlova,2/10/1997 12:00:00 AM,13.9000,49,0.15
Jose Pavarotti,Thüringer Rostbratwurst,2/10/1997 12:00:00 AM,99.0000,24,0.15
Jose Pavarotti,Sirop d'érable,2/10/1997 12:00:00 AM,22.8000,90,0.15
Rene Phillips,Schoggi Schokolade,2/10/1997 12:00:00 AM,35.1000,50,0
Roland Mendel,Queso Cabrales,2/11/1997 12:00:00 AM,16.8000,30,0
Roland Mendel,Tourtière,2/11/1997 12:00:00 AM,5.9000,80,0
Roland Mendel,Louisiana Hot Spiced Okra,2/11/1997 12:00:00 AM,13.6000,60,0
Maurizio Moroni,Queso Cabrales,2/12/1997 12:00:00 AM,16.8000,6,0.2
Maurizio Moroni,Rössle Sauerkraut,2/12/1997 12:00:00 AM,36.4000,12,0
Christina Berglund,Alice Mutton,2/12/1997 12:00:00 AM,31.2000,10,0
Christina Berglund,Gumbär Gummibärchen,2/12/1997 12:00:00 AM,24.9000,15,0
Christina Berglund,Steeleye Stout,2/12/1997 12:00:00 AM,14.4000,8,0
Christina Berglund,Jack's New England Clam Chowder,2/12/1997 12:00:00 AM,7.7000,30,0
Christina Berglund,Chartreuse verte,2/13/1997 12:00:00 AM,14.4000,6,0
Christina Berglund,Tourtière,2/13/1997 12:00:00 AM,5.9000,15,0
Karin Josephs,Teatime Chocolate Biscuits,2/14/1997 12:00:00 AM,7.3000,12,0.1
Karin Josephs,Guaraná Fantástica,2/14/1997 12:00:00 AM,3.6000,20,0.1
Karin Josephs,Gorgonzola Telino,2/14/1997 12:00:00 AM,10.0000,3,0.1
Karin Josephs,Filo Mix,2/14/1997 12:00:00 AM,5.6000,15,0.1
Janete Limeira,Teatime Chocolate Biscuits,2/14/1997 12:00:00 AM,7.3000,40,0
Janete Limeira,Louisiana Fiery Hot Pepper Sauce,2/14/1997 12:00:00 AM,16.8000,35,0
Janete Limeira,Flotemysost,2/14/1997 12:00:00 AM,17.2000,2,0
Sergio Gutiérrez,Gumbär Gummibärchen,2/17/1997 12:00:00 AM,24.9000,6,0
Sergio Gutiérrez,Boston Crab Meat,2/17/1997 12:00:00 AM,14.7000,20,0
Frédérique Citeaux,Ikura,2/18/1997 12:00:00 AM,24.8000,14,0
Frédérique Citeaux,Filo Mix,2/18/1997 12:00:00 AM,5.6000,20,0
Frédérique Citeaux,Tarte au sucre,2/18/1997 12:00:00 AM,39.4000,35,0
Mary Saveley,Ikura,2/19/1997 12:00:00 AM,24.8000,20,0.2
Mary Saveley,Tourtière,2/19/1997 12:00:00 AM,5.9000,6,0.2
Horst Kloss,Pâté chinois,2/19/1997 12:00:00 AM,19.2000,120,0.1
Horst Kloss,Wimmers gute Semmelknödel,2/19/1997 12:00:00 AM,26.6000,35,0.1
Horst Kloss,Louisiana Fiery Hot Pepper Sauce,2/19/1997 12:00:00 AM,16.8000,28,0.1
Horst Kloss,Original Frankfurter grüne Soße,2/19/1997 12:00:00 AM,10.4000,55,0.1
Jose Pavarotti,Rössle Sauerkraut,2/20/1997 12:00:00 AM,36.4000,15,0
Jose Pavarotti,Gula Malacca,2/20/1997 12:00:00 AM,15.5000,100,0.05
Thomas Hardy,Chocolade,2/21/1997 12:00:00 AM,10.2000,15,0.1
Thomas Hardy,Outback Lager,2/21/1997 12:00:00 AM,12.0000,25,0.1
Annette Roulet,Pavlova,2/21/1997 12:00:00 AM,13.9000,20,0.2
Annette Roulet,Geitost,2/21/1997 12:00:00 AM,2.0000,20,0.2
Annette Roulet,Spegesild,2/21/1997 12:00:00 AM,9.6000,10,0.2
Pirkko Koskitalo,Chartreuse verte,2/24/1997 12:00:00 AM,14.4000,20,0
Pirkko Koskitalo,Perth Pasties,2/24/1997 12:00:00 AM,26.2000,50,0
Pirkko Koskitalo,Sirop d'érable,2/24/1997 12:00:00 AM,22.8000,25,0
Pirkko Koskitalo,Flotemysost,2/24/1997 12:00:00 AM,17.2000,30,0
Philip Cramer,Sir Rodney's Scones,2/25/1997 12:00:00 AM,8.0000,40,0.15
Philip Cramer,Maxilaku,2/25/1997 12:00:00 AM,16.0000,21,0.15
Philip Cramer,Raclette Courdavault,2/25/1997 12:00:00 AM,44.0000,36,0
Pascale Cartrain,Gumbär Gummibärchen,2/26/1997 12:00:00 AM,24.9000,30,0
Pascale Cartrain,Rössle Sauerkraut,2/26/1997 12:00:00 AM,36.4000,30,0
Pascale Cartrain,Ipoh Coffee,2/26/1997 12:00:00 AM,36.8000,20,0
Pascale Cartrain,Gnocchi di nonna Alice,2/26/1997 12:00:00 AM,30.4000,15,0
Pascale Cartrain,Flotemysost,2/26/1997 12:00:00 AM,17.2000,50,0
Mary Saveley,Uncle Bob's Organic Dried Pears,2/27/1997 12:00:00 AM,24.0000,16,0.05
Mary Saveley,Spegesild,2/27/1997 12:00:00 AM,9.6000,20,0.05
Mary Saveley,Mozzarella di Giovanni,2/27/1997 12:00:00 AM,27.8000,40,0
Maria Larsson,Scottish Longbreads,2/28/1997 12:00:00 AM,10.0000,21,0.25
Maria Larsson,Rhönbräu Klosterbier,2/28/1997 12:00:00 AM,6.2000,4,0.25
Carlos González,Sir Rodney's Scones,2/28/1997 12:00:00 AM,8.0000,40,0.25
Carlos González,Nord-Ost Matjeshering,2/28/1997 12:00:00 AM,20.7000,28,0.25
Carlos González,Pâté chinois,2/28/1997 12:00:00 AM,19.2000,60,0.25
Elizabeth Brown,Konbu,3/3/1997 12:00:00 AM,4.8000,1,0
Elizabeth Brown,Tunnbröd,3/3/1997 12:00:00 AM,7.2000,21,0
Pascale Cartrain,Teatime Chocolate Biscuits,3/4/1997 12:00:00 AM,7.3000,21,0
Pascale Cartrain,Singaporean Hokkien Fried Mee,3/4/1997 12:00:00 AM,11.2000,50,0
Lino Rodriguez,Chef Anton's Cajun Seasoning,3/4/1997 12:00:00 AM,17.6000,16,0.2
Lino Rodriguez,Ipoh Coffee,3/4/1997 12:00:00 AM,36.8000,3,0
Lino Rodriguez,Gnocchi di nonna Alice,3/4/1997 12:00:00 AM,30.4000,30,0.2
Lino Rodriguez,Camembert Pierrot,3/4/1997 12:00:00 AM,27.2000,20,0
Palle Ibsen,Guaraná Fantástica,3/5/1997 12:00:00 AM,3.6000,25,0
Palle Ibsen,Thüringer Rostbratwurst,3/5/1997 12:00:00 AM,99.0000,18,0.1
Palle Ibsen,Boston Crab Meat,3/5/1997 12:00:00 AM,14.7000,20,0
Palle Ibsen,Rogede sild,3/5/1997 12:00:00 AM,7.6000,30,0.1
Palle Ibsen,Valkoinen suklaa,3/5/1997 12:00:00 AM,13.0000,25,0
Pedro Afonso,Queso Cabrales,3/6/1997 12:00:00 AM,16.8000,10,0
Pedro Afonso,Spegesild,3/6/1997 12:00:00 AM,9.6000,5,0
Giovanni Rovelli,Guaraná Fantástica,3/6/1997 12:00:00 AM,3.6000,28,0
Giovanni Rovelli,NuNuCa Nuß-Nougat-Creme,3/6/1997 12:00:00 AM,11.2000,12,0
Philip Cramer,Nord-Ost Matjeshering,3/7/1997 12:00:00 AM,20.7000,8,0
Philip Cramer,Ipoh Coffee,3/7/1997 12:00:00 AM,36.8000,15,0
Karl Jablonski,Chang,3/10/1997 12:00:00 AM,15.2000,40,0.15
Karl Jablonski,Pavlova,3/10/1997 12:00:00 AM,13.9000,35,0.15
Karl Jablonski,Gula Malacca,3/10/1997 12:00:00 AM,15.5000,2,0.15
Laurence Lebihan,Carnarvon Tigers,3/11/1997 12:00:00 AM,50.0000,30,0
Laurence Lebihan,Tunnbröd,3/11/1997 12:00:00 AM,7.2000,15,0
Laurence Lebihan,Wimmers gute Semmelknödel,3/11/1997 12:00:00 AM,26.6000,8,0
Victoria Ashworth,Uncle Bob's Organic Dried Pears,3/11/1997 12:00:00 AM,24.0000,30,0
Victoria Ashworth,Gnocchi di nonna Alice,3/11/1997 12:00:00 AM,30.4000,20,0
Hari Kumar,Guaraná Fantástica,3/12/1997 12:00:00 AM,3.6000,80,0.05
Hari Kumar,Manjimup Dried Apples,3/12/1997 12:00:00 AM,42.4000,18,0
Helen Bennett,Geitost,3/13/1997 12:00:00 AM,2.0000,12,0
Helen Bennett,Flotemysost,3/13/1997 12:00:00 AM,17.2000,12,0
Guillermo Fernández,Tofu,3/13/1997 12:00:00 AM,18.6000,12,0
Guillermo Fernández,Rössle Sauerkraut,3/13/1997 12:00:00 AM,36.4000,18,0
Guillermo Fernández,Boston Crab Meat,3/13/1997 12:00:00 AM,14.7000,21,0
Guillermo Fernández,Rhönbräu Klosterbier,3/13/1997 12:00:00 AM,6.2000,10,0
Pascale Cartrain,Gorgonzola Telino,3/14/1997 12:00:00 AM,10.0000,35,0.15
Pascale Cartrain,Louisiana Hot Spiced Okra,3/14/1997 12:00:00 AM,13.6000,60,0.15
Pascale Cartrain,Lakkalikööri,3/14/1997 12:00:00 AM,14.4000,42,0.15
Carlos Hernández,Pâté chinois,3/17/1997 12:00:00 AM,19.2000,2,0.05
Carlos Hernández,Outback Lager,3/17/1997 12:00:00 AM,12.0000,12,0
Isabel de Castro,Chai,3/17/1997 12:00:00 AM,14.4000,15,0
Isabel de Castro,Sir Rodney's Scones,3/17/1997 12:00:00 AM,8.0000,21,0.25
Isabel de Castro,Chartreuse verte,3/17/1997 12:00:00 AM,14.4000,20,0.25
Mary Saveley,Ikura,3/18/1997 12:00:00 AM,24.8000,20,0.05
Paula Wilson,Côte de Blaye,3/19/1997 12:00:00 AM,210.8000,30,0
Paula Wilson,Perth Pasties,3/19/1997 12:00:00 AM,26.2000,28,0
Paula Wilson,Raclette Courdavault,3/19/1997 12:00:00 AM,44.0000,60,0
Paula Wilson,Wimmers gute Semmelknödel,3/19/1997 12:00:00 AM,26.6000,30,0
Martine Rancé,Zaanse koeken,3/20/1997 12:00:00 AM,7.6000,30,0
Martine Rancé,Raclette Courdavault,3/20/1997 12:00:00 AM,44.0000,12,0
Janete Limeira,Maxilaku,3/20/1997 12:00:00 AM,16.0000,24,0
Janete Limeira,Camembert Pierrot,3/20/1997 12:00:00 AM,27.2000,40,0
